"Identificador de URL";"Nombre";"Categorías";"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";"Precio";"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";"Stock";"SKU";"Código de barras";"Mostrar en tienda";"Envío sin cargo";"Descripción";"Tags";"Título para SEO";"Descripción para SEO";"Marca";"Producto Físico";"MPN (Número de pieza del fabricante)";"Sexo";"Rango de edad";"Costo"
"creatine-monohydrate-x-200grs-sin-sabor-protein-project";"Creatine Monohydrate X 200grs Sin Sabor - Protein Project";"Marcas > Suplementos Nacionales Deportivos > Protein Project, Suplementos > Proteínas, Suplementos > Creatinas";"";"";"";"";"";"";"27,096.00";"25,741.00";"0.20";"0.00";"0.00";"0.00";"0";"PROJ0 CREA 200G";"";"NO";"NO";"INFORMACION DEL PRODUCTO:<br />
- El producto no tiene sabor.<br />
- No trae Scoop.<br />
- Libre de Gluten - Sin TACC.<br />
- Una vez abiertos los productos no tienen devolución (sin excepción).<br />
<br />
La creatina micronizada es la unión de tres aminoácidos que ofrece mayores ventajas que la creatina normal, mejorando su asimilación. Es recomendada durante un plan de entrenamiento para aumentar la fuerza, resistencia y recuperación.<br />
Contiene 5 gr. de creatina pura y tan sólo 20 calorías por porción.<br />
<br />
Principales Beneficios<br />
- Antes del entrenamiento previene la fatiga muscular<br />
- Luego del entrenamiento recupera la masa muscular<br />
- Aumento de energía<br />
- Aumento muscular<br />
- Prevención de fatiga muscular<br />
<br />
Modo de Uso:<br />
Mezclar 1 porción (una cucharadita de té) de creatina con 200 ml. de agua.<br />
Durante los primeros cuatro días consumir 4 porciones diarias.<br />
En los días siguientes, consumir 1 o 2 porciones diarias, preferentemente con el estómago vacío.<br />
<br />
Presentación:<br />
- Contenido: 200 gr.<br />
- Porción: 5 gr. (una cucharadita de té).<br />
- Servicio por envase: 40 servicios.<br />
<br />
Aclaraciones Importantes<br />
- Consulta con un MÉDICO o NUTRICIONISTA antes de incorporar este producto a tu dieta.<br />
- Este producto NO es de tipo medicinal, es un suplemento nutricional.<br />
- Se debe utilizar de forma adecuada y se deben respetar las instrucciones de toma que se describen en la etiqueta del producto.<br />
- Las advertencias y forma de consumo del producto están en español en el rótulo del envase.<br />
- No es un reemplazo de la comida.<br />
- Embarazadas y mujeres en periodo de lactancia deben consultar con un médico o nutricionista si pueden consumir el producto.<br />
- Menores de 18 años deben consultar con un médico o nutricionista si pueden consumir el producto. ** Publicado utilizando Astroselling **";"200g, creatina, creatina monohidrato, protein project, proteina, sin tacc, suplemento deportivos";"Creatina Monohidratada 200gr Sin Sabor - Protein Project";"Mejora tu rendimiento con creatina monohidratada sin sabor. Aumenta fuerza y resistencia. 200gr sin gluten. ¡Compra ahora y potencia tus entrenos!";"Protein Project";"SI";"";"";"";"13,636.00"
"whey-protein-100-gold-nutrition-suplemento-en-polvo-doypack-2lb";"Whey Protein 100% Gold Nutrition Suplemento en Polvo Doypack 2LB";"Marcas > Suplementos Importados > Gold Nutrition, Suplementos > Proteínas";"Sabor";"Chocolate";"";"";"";"";"79,955.00";"75,957.00";"0.91";"0.00";"0.00";"0.00";"81";"GOLDNU0 PROTE DOY CHOCO 2LB";"606110365512";"SI";"NO";"<p>Whey Protein 100% Gold Nutrition Suplemento en Polvo Doypack 2LB</p>";"chocolate, gourmet, proteina, sabor-chocolate, suplemento deportivo, tamano-907g, whey protein";"Whey Protein 100% Gold Nutrition Chocolate 2 Lb Suplemento";"Mejora tu dieta con Whey Protein 100% Gold Nutrition. Delicioso sabor Milk Chocolate. Aporta proteínas esenciales. ¡Compra ahora y fortalece tu nutrición!";"Gold Nutrition";"SI";"";"";"";"46,034.00"
"whey-protein-100-gold-nutrition-suplemento-en-polvo-doypack-2lb";"";"";"Sabor";"Frutilla";"";"";"";"";"79,955.00";"75,957.00";"0.91";"0.00";"0.00";"0.00";"9";"GOLDNU0 PROTE DOY FRUTI 2LB";"";"";"";"";"proteina, sabor-frutilla, tamano-907g";"";"";"";"";"";"";"";"46,034.00"
"whey-protein-100-gold-nutrition-suplemento-en-polvo-doypack-2lb";"";"";"Sabor";"Vainilla";"";"";"";"";"79,955.00";"75,957.00";"0.91";"0.00";"0.00";"0.00";"0";"GOLDNU0 PROTE DOY VAINI 2LB";"606110365529";"";"";"";"proteina, sabor-vainilla, tamano-907g";"";"";"";"";"";"";"";"46,034.00"
"suplemento-en-polvo-nutrilab-proteina-whey-pro-2-0-proteina-3kg-sabor-frutilla";"Suplemento En Polvo Nutrilab Proteína Whey Pro 2.0 Proteina 3kg Sabor Frutilla";"Marcas > Suplementos Nacionales Deportivos > Nutrilab, Suplementos > Proteínas";"";"";"";"";"";"";"20,059.00";"19,056.00";"3.00";"0.00";"0.00";"0.00";"0";"NUTRILAB0 WHEY PRO 3KG FRUTI";"";"SI";"NO";"MORASHOP";"3kg, frutilla, nutrilab, proteina, tamano-3kg, whey protein";"Proteína Whey Pro 2.0 Nutrilab Frutilla 3kg - Suplemento en Polvo";"Aumentá tu masa muscular con Nutrilab Whey Pro 2.0 Sabor Frutilla. 3kg de proteína de alta calidad. ¡Compra ahora y mejora tu rendimiento!";"Nutrilab";"SI";"";"";"";"11,549.00"
"ena-whey-x-pro-453gr-proteina-potenciada-sabor-vainilla";"Ena Whey X Pro 453gr Proteina Potenciada - Sabor Vainilla";"Marcas > Suplementos Nacionales Deportivos > Ena, Suplementos > Proteínas";"";"";"";"";"";"";"53,006.00";"50,355.00";"0.50";"0.00";"0.00";"0.00";"12";"ENA0 1LB X PRO VAINI";"";"SI";"NO";"Impulsa tu rendimiento deportivo y nutricional con el suplemento deportivo Ena X Pro en delicioso sabor Vainilla Ice Cream. Con 453 gramos de Whey protein de alta calidad, este producto te ayudará a aumentar tu masa muscular y mejorar tu recuperación después de cada entrenamiento. La línea Xpro de Ena es reconocida por su eficacia y calidad, y este suplemento no es la excepción. Presentado en un práctico formato de polvo y en una bolsa fácil de transportar, podrás llevarlo contigo a donde quieras y disfrutar de sus beneficios en cualquier momento. Además, su sabor a vainilla lo hace perfecto para combinar con tus batidos, yogures o simplemente mezclarlo con agua o leche. No esperes más para potenciar tus resultados y alcanzar tus objetivos con Ena X Pro Vainilla Ice Cream. ** Publicado utilizando Astroselling **";"453g, complex protein, potenciada, proteina, suplementos, tamano-454g, vainilla ice cream, whey protein";"Proteína Ena Whey X Pro 453g - Vainilla Ice Cream";"Aumenta tu masa muscular y mejora tu recuperación con Ena Whey X Pro 453g sabor Vainilla Ice Cream. ¡Impulsa tu rendimiento ahora!";"Ena";"SI";"";"";"";"30,518.00"
"ena-starter-protein-400g-en-polvo-desayuno-proteico-shake-bebible-proteinas-mas-energia-sabor-cafe-con-leche";"Ena Starter Protein 400g En Polvo Desayuno Proteico Shake Bebible Proteínas Más Energía Sabor Café Con Leche";"Marcas > Suplementos Nacionales Deportivos > Ena, Suplementos > Proteínas, Suplementos > Cafeína y energía";"";"";"";"";"";"";"42,224.00";"40,112.00";"0.50";"0.00";"0.00";"0.00";"9";"ENA0 STARTER PROTEIN CAFE";"";"SI";"NO";"La misión de ENA Sport es ayudar a los atletas a alcanzar sus objetivos, en todas las etapas de su vida deportiva. Desde hace más de 30 años ENA Sport fue creciendo hasta convertirse en una de las marcas líderes en el mercado argentino de suplementos e incluso exporta a otros países de Latinoamérica.<br />
<br />
LA PROTEÍNA IDEAL PARA TUS DÍAS.<br />
Breakfast shake.<br />
<br />
STARTER PROTEIN es un suplemento a base de proteína de suero de leche combinado con extractos de café y te verde sabor café con leche. Su fórmula lo posiciona como una excelente opción para mejorar la calidad de tus desayunos o meriendas. Incorpora proteínas de la mas alta calidad junto con los mejores energizantes naturales para optimizar tu rendimiento diario y alcanzar tus objetivos.<br />
Disolver una medida (16 gr.) de STARTER PROTEIN en 200cm3 de agua o leche parcialmente descremada fría, agitar y consumir. Se puede consumir a temperaturas que no superen los 70°C.<br />
<br />
*Este producto es un suplemento dietario, no es un medicamento. Suplementa dietas insuficientes. Consulte a su médico y/o farmacéutico. ** Publicado utilizando Astroselling **";"400g, cafe, desayuno, ena, energia, proteina, Starter Protein";"Proteína Ena Starter 400g - Shake Energético Café con Leche";"Mejora tus desayunos con Ena Starter Protein 400g sabor café con leche. Alta calidad de proteína de suero y energizantes naturales. ¡Empieza tu día con energía!";"Ena";"SI";"";"";"";"24,310.00"
"suplemento-en-polvo-ena-sport-true-made-proteinas-sabor-double-rich-chocolate-en-sachet-de-453g1";"Suplemento En Polvo Ena Sport True Made Proteínas Sabor Double Rich Chocolate En Sachet De 453g";"Marcas > Suplementos Nacionales Deportivos > Ena, Suplementos > Proteínas";"";"";"";"";"";"";"49,412.00";"46,941.00";"0.50";"0.00";"0.00";"0.00";"10";"ENA0 1LB TRUE MADE CHOCO";"";"NO";"NO";"La misión de ENA Sport es ayudar a los atletas a alcanzar sus objetivos, en todas las etapas de su vida deportiva. Desde hace más de 30 años ENA Sport fue creciendo hasta convertirse en una de las marcas líderes en el mercado argentino de suplementos e incluso exporta a otros países de Latinoamérica.<br />
<br />
TRUEMADE contiene un blend de máxima pureza con una rápida absorción y una excelente calidad, garantizando una efectiva y rápida recuperación del tejido muscular:<br />
<br />
- Whey protein concentrate (WPC): perfil completo de aminoácidos esenciales, brindando la mejor calidad de proteínas para aumentar la energía durante el entrenamiento.<br />
<br />
- Whey Protein Isolate (WPI): máxima pureza. Bajo en carbohidratos, grasas y fácil de digerir logrando una mayor absorción de la proteína.<br />
<br />
Fuente rápida de energía<br />
La principal función de las proteínas es contribuir con la regeneración muscular. Es por esto que los suplementos proteicos suelen ser utilizados en ciertas circunstancias, por ejemplo ante el aumento de la intensidad del ejercicio, la recuperación luego de una lesión o para complementar la alimentación de personas veganas y vegetarianas. Algunos de los beneficios son: su consumo fácil, su bajo contenido en azúcares y grasas y la posible reducción del apetito.<br />
<br />
*Este producto es un suplemento dietario, no es un medicamento. Suplementa dietas insuficientes. Consulte a su médico y/o farmacéutico. ** Publicado utilizando Astroselling **";"453g, doublerich, ena, isolate, proteina, sachet, tamano-454g, truemade, whey protein";"Suplemento Proteínas ENA Sport Chocolate 453g";"Descubre el Suplemento ENA Sport True Made Proteínas - Chocolate 453g, ideal para la rápida recuperación muscular. ¡Mejora tu rendimiento ahora!";"Ena";"SI";"";"";"";"28,449.00"
"true-made-whey-protein-5lb-2-27-kg-truemade-isolate-ena";"True Made Whey Protein 5lb (2.27 Kg) Truemade Isolate Ena";"Marcas > Suplementos Nacionales Deportivos > Ena, Suplementos > Proteínas";"";"";"";"";"";"";"215,609.00";"204,828.00";"0.50";"0.00";"0.00";"0.00";"0";"ENA0 5LB TRUE MADE CHOCO";"";"SI";"NO";"Experimenta el poder de la proteína de suero de leche con True Made Whey Protein de Ena, una opción ideal para aquellos que buscan mejorar su rendimiento deportivo y apoyar el crecimiento muscular. Esta fórmula de alta calidad de la línea Core Series viene en un delicioso sabor a chocolate y es fácil de mezclar en polvo, lo que facilita su incorporación a tus batidos o recetas favoritas. Con 25 g de proteínas por porción y solo 1.9 g de carbohidratos, este suplemento te ayudará a alcanzar tus objetivos de nutrición y entrenamiento sin sacrificar el sabor. Además, es libre de gluten, lo que lo hace adecuado para aquellos con sensibilidad al gluten. Sin embargo, ten en cuenta que contiene lactosa y no es apto para veganos. El práctico sachet de 2.27 kg te proporcionará una gran cantidad de proteína para mantener tus músculos alimentados y listos para enfrentar cualquier desafío. ¡No esperes más y lleva tu entrenamiento al siguiente nivel con True Made Whey Protein de Ena! ** Publicado utilizando Astroselling **";"proteina-isolate, tamano-2-27kg";"";"";"Ena";"SI";"";"";"";"124,138.00"
"true-made-whey-protein-5lb-2-27-kg-isolate-ena-vainilla";"True Made Whey Protein 5lb (2.27 Kg) Isolate Ena Vainilla";"Marcas > Suplementos Nacionales Deportivos > Ena, Suplementos > Proteínas";"";"";"";"";"";"";"215,609.00";"204,828.00";"0.50";"0.00";"0.00";"0.00";"0";"ENA0 5LB TRUE MADE VAINILLA";"";"SI";"NO";"Una nutrición balanceada juega un papel fundamental en la calidad de vida. Con el ritmo acelerado que llevan muchas personas, a veces resulta complejo prestar atención a todos los requerimientos que el cuerpo necesita para estar sano y fuerte. En ese sentido, los suplementos cumplen la función de complementar la alimentación y ayudan a obtener las vitaminas, minerales, proteínas y otros componentes indispensables para el correcto funcionamiento del organismo.<br />
<br />
*Este producto es un suplemento dietario, no es un medicamento. Suplementa dietas insuficientes. Consulte a su médico y/o farmacéutico. ** Publicado utilizando Astroselling **";"proteina-isolate, tamano-2-27kg";"";"";"Ena";"SI";"";"";"";"124,138.00"
"whey-x-pro-1-lb-ena-proteina-suero-de-leche-creatina-sabor-chocolate";"Whey X Pro (1 Lb) Ena - Proteína Suero De Leche + Creatina Sabor Chocolate";"Marcas > Suplementos Nacionales Deportivos > Ena, Suplementos > Proteínas";"";"";"";"";"";"";"53,006.00";"50,355.00";"0.50";"0.00";"0.00";"0.00";"10";"ENA0 1LB X PRO CHOCO";"";"NO";"NO";"WHEY X PRO.<br />
¡TODO EN UNO! MÁS DEFINICIÓN, MÁS ENERGÍA, RÁPIDA RECUPERACIÓN.<br />
<br />
Whey X Pro proporciona una combinación potente de proteínas, creatina, taurina, glutamina, aminoácidos, vitaminas, minerales y antioxidantes, en una fórmula mejorada. Proporciona un sabor superior y una disolución máxima para lograr resultados óptimos. Puedes consumirla antes o después del entrenamiento. Es la proteína de suero más avanzada disponible.<br />
<br />
PRESENTACIÓN:<br />
1 libra en polvo. Sabor vainilla o chocolate.<br />
<br />
MODO DE USO:<br />
Añade una medida de WHEY X PRO a un vaso batidor. Agrega 200 cm3 de leche. Agita y consume. <br />
Ingesta diaria: consume 2 medidas todos los días (cada medida proporciona 33 gr), 1 medida a media mañana y otra a media tarde. En los días de entrenamiento, consume una hora antes y media hora después del mismo. ** Publicado utilizando Astroselling **";"1lb, all in one, chocolate, complex protein, creatina, enargy, proteina, whey protein, x-pro";"Whey X Pro (1 Lb) Ena - Proteína Suero + Creatina Chocolate";"Mejora tu rendimiento con Whey X Pro, la proteína de suero avanzada con creatina, aminoácidos y vitaminas. Ideal para antes o después del entrenamiento. ¡Prueba su sabor chocolate!";"Ena";"SI";"";"";"";"30,518.00"
"nitro-whey-2-lb-proteina-aminoacidos-star-nutrition-sabor-frutilla-a-la-crema";"Nitro Whey 2 Lb Proteina Aminoacidos Star Nutrition Sabor Frutilla A La Crema";"Marcas > Suplementos Nacionales Deportivos > Star Nutrition, Suplementos > Proteínas";"";"";"";"";"";"";"73,247.00";"69,584.00";"1.00";"0.00";"0.00";"0.00";"0";"STARNU0 NITRO WHEY FRUTILLA 2LB";"";"SI";"NO";"NITRO WHEY<br />
Suplemento dietario a base de proteínas y aminoácidos.<br />
<br />
908g (2Lb) | 30 serv. | 25G DE PROTEÍNA X SERV.<br />
<br />
Descripción<br />
LA PROTEÍNA MÁS COMPLETA<br />
Para todos aquellos deportistas que solo desean consumir un suplemento, sin tener que pensar a toda hora qué producto deben consumir, les presentamos:<br />
NITRO WHEY de STAR NUTRITION, el ""todo en uno"" más completo del mercado.<br />
Consiste en un aislado y concentrado de proteínas de suero lacteo de máxima pureza, muy bajo en carbohidratos y sin agregados de azúcar.<br />
STAR NUTRITION NITRO WHEY está potenciado además con Creatina Monohidrato, Beta Alanina, Aminoácidos de cadena ramificada y enzimas digestivas, además de un exclusivo probiótico. Todo esto la convierte en la Proteína más completa.<br />
Cada servicio de 36gr contiene 29gr de pura proteína de suero ultra concentrada, 3gr de Creatina, 1gr de Beta Alanina, 4gr de Aminoácidos de cadena ramificada (en forma libre y como fuente de la proteína), y la increíble cantidad de 8,92gr de Glutamina (en forma libre y como fuente de la proteína).<br />
Si comienzas un nuevo ciclo de entrenamiento, no lo dudes, NITRO WHEY es tu mejor opción.<br />
<br />
Modo de uso<br />
Mezclar 1 medida de Nitro Whey en 300cm3 de agua o leche descremada o como lo indique su médico.<br />
<br />
Advertencias<br />
Suplementa dietas insuficientes, consulte a su médico y/o farmacéutico. No consumir en caso de embarazo o lactancia. Menores de 18 años consumir bajo supervisión de un adulto o profesional. Mantener en lugar fresco y seco, fuera del alcance de los niños. No exponer a temperaturas mayores a 25°C.<br />
Información adicional:<br />
Fenilcetonúricos, contiene fenilalanina. Dado la pureza y las características de las materias primas, el volumen del producto puede variar según el lote, alterando levemente el tamaño de la porción. También puede ocurrir cierta variación en el aspecto del producto sin alterar sus cualidades nutricionales.";"proteina, star nutrition, tamano-907g";"";"";"Star Nutrition";"SI";"";"";"";"42,172.00"
"proteina-whey-pro-2-0-nutrilab-suplemento-en-polvo-en-pote-de-5kg";"Proteína Whey Pro 2.0 Nutrilab Suplemento En Polvo en Pote de 5kg";"Marcas > Suplementos Nacionales Deportivos > Nutrilab, Suplementos > Proteínas";"Sabor";"Chocolate";"";"";"";"";"102,593.00";"97,463.00";"5.00";"0.00";"0.00";"0.00";"0";"NUTRILAB0 WHEY PRO 5KG CHOCO";"";"SI";"NO";"<p>Prote&iacute;na Whey Pro 2.0 Nutrilab Suplemento En Polvo en Pote de 5kg</p>";"5kg, nutrilab, pote, proteina, sabor-chocolate, suplemento deportivo, whey protein";"Proteína Whey Pro 2.0 Nutrilab - Suplemento en Pote 5kg";"Descubre la Proteína Whey Pro 2.0 Nutrilab en pote de 5kg. Ideal para potenciar tu entrenamiento. ¡Adquiérela y mejora tu rendimiento ahora!";"Nutrilab";"SI";"";"";"";"59,068.00"
"proteina-whey-pro-2-0-nutrilab-suplemento-en-polvo-en-pote-de-5kg";"";"";"Sabor";"Cookies & Cream";"";"";"";"";"102,593.00";"97,463.00";"5.00";"0.00";"0.00";"0.00";"0";"NUTRILAB0 WHEY PRO 5KG COOK";"";"";"";"";"proteina, sabor-cookies-cream";"";"";"";"";"";"";"";"59,068.00"
"proteina-whey-pro-2-0-nutrilab-suplemento-en-polvo-en-pote-de-5kg";"";"";"Sabor";"Frutilla";"";"";"";"";"102,593.00";"97,463.00";"5.00";"0.00";"0.00";"0.00";"0";"NUTRILAB0 WHEY PRO 5KG FRUTI";"";"";"";"";"proteina, sabor-frutilla";"";"";"";"";"";"";"";"59,068.00"
"proteina-whey-pro-2-0-nutrilab-suplemento-en-polvo-en-pote-de-5kg";"";"";"Sabor";"Vainilla";"";"";"";"";"102,593.00";"97,463.00";"5.00";"0.00";"0.00";"0.00";"0";"NUTRILAB0 WHEY PRO 5KG VAINI";"";"";"";"";"proteina, sabor-vainilla";"";"";"";"";"";"";"";"59,068.00"
"proteina-optimum-nutrition-gold-standard-100-whey-x-1-5-lb";"Proteína Optimum Nutrition Gold Standard 100% Whey X 1.5 Lb";"Marcas > Suplementos Importados > Optimum, Suplementos > Proteínas";"Sabor";"Chocolate";"";"";"";"";"89,648.00";"85,165.00";"0.68";"0.00";"0.00";"0.00";"0";"OPTIM0 POTE 1.5LB CHOCO";"";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"proteina, sabor-chocolate, tamano-2-27kg";"";"";"Optimum";"SI";"";"";"";"51,615.00"
"proteina-optimum-nutrition-gold-standard-100-whey-x-1-5-lb";"";"";"Sabor";"Frutilla";"";"";"";"";"89,648.00";"85,165.00";"0.68";"0.00";"0.00";"0.00";"0";"OPTIM0 POTE 1.5LB FRUTI";"";"";"";"";"proteina, sabor-frutilla, tamano-2-27kg";"";"";"";"";"";"";"";"51,615.00"
